stem,question_num,answer_num,participant_num,image_path,question_he,question_en,dimension_id,dimension_confidence,full_prompt,vlm_raw_answer_en,used_fallback,fallback_prompt,vlm_answer_en,vlm_answer_he,subject_answer_he,similarity,similarity_percent,comparison_method,subject_answer_en,similarity_labse_he,similarity_labse_he_percent,similarity_en,similarity_en_percent,bertscore_precision,bertscore_recall,bertscore_f1,vlm_model,embed_model,he_en_model,en_he_model,device,timestamp
7_1_46,7,1,46,dataset/images/7_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""    הדרך שבה אני מבין את המציאות משפיעה על מה שאני רואה   ""","Explain why you chose this image as reflecting the sentence ""The way I understand reality affects what I see""",mental_models,0.9998,"In systems thinking, our mental model of the world shapes what we notice and how we interpret it. The concept here is: ""The way I understand reality affects what I see"".
In one sentence: What visual element in this image represents the idea that an observer's perspective or inner model changes what they perceive, or that the same scene can be understood in two different ways?",a mirror with two different reflections,False,,a mirror with two different reflections,מראה עם שתי השתקפויות שונות.,"נראה אדם שרואה את עצמו כמדען במראה, למרות שלבוש אחרת, כלומר האמונה שלו בעצמו או הידע שלו גורמים לו להיראות כך תמיד בעיניו.",0.27076518535614014,27.08,multilingual semantic embedding cosine similarity,"A man seems to see himself as a scientist in a mirror, although a different dress, i.e. his belief in himself or his knowledge always makes him look that way in his eyes.",0.3115004599094391,31.15,0.36877503991127014,36.88,0.8663,0.8247,0.845,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:17:59
7_1_50,7,1,50,dataset/images/7_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""    הדרך שבה אני מבין את המציאות משפיעה על מה שאני רואה   ""","Explain why you chose this image as reflecting the sentence ""The way I understand reality affects what I see""",mental_models,0.9998,"In systems thinking, our mental model of the world shapes what we notice and how we interpret it. The concept here is: ""The way I understand reality affects what I see"".
In one sentence: What visual element in this image represents the idea that an observer's perspective or inner model changes what they perceive, or that the same scene can be understood in two different ways?",a mirror with two different reflections,False,,a mirror with two different reflections,מראה עם שתי השתקפויות שונות.,זאת הכי מתאימה כי מה אני רואה בעצמי משפיע עליי,0.36809441447257996,36.81,multilingual semantic embedding cosine similarity,It's best because what I see in myself affects me.,0.14368055760860443,14.37,0.29291343688964844,29.29,0.8419,0.8428,0.8424,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:18:06
7_1_52,7,1,52,dataset/images/7_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""    הדרך שבה אני מבין את המציאות משפיעה על מה שאני רואה   ""","Explain why you chose this image as reflecting the sentence ""The way I understand reality affects what I see""",mental_models,0.9998,"In systems thinking, our mental model of the world shapes what we notice and how we interpret it. The concept here is: ""The way I understand reality affects what I see"".
In one sentence: What visual element in this image represents the idea that an observer's perspective or inner model changes what they perceive, or that the same scene can be understood in two different ways?",a mirror with two different reflections,False,,a mirror with two different reflections,מראה עם שתי השתקפויות שונות.,בנאדם מול המראה מסתכל ואולי רואה את החלום שלו ומאמין בעצמו ולכן כאילו רואה חלוק רופאין למרות שבמציאות  הוא ממש לא לבוש ככה,0.3987533748149872,39.88,multilingual semantic embedding cosine similarity,A man in front of a mirror looks and maybe sees his dream and believes in himself and so it's as if he sees a robe of medicine even though in reality he's really not dressed like that.,0.16898640990257263,16.9,0.4219781756401062,42.2,0.8649,0.8203,0.842,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:18:12
7_1_53,7,1,53,dataset/images/7_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""    הדרך שבה אני מבין את המציאות משפיעה על מה שאני רואה   ""","Explain why you chose this image as reflecting the sentence ""The way I understand reality affects what I see""",mental_models,0.9998,"In systems thinking, our mental model of the world shapes what we notice and how we interpret it. The concept here is: ""The way I understand reality affects what I see"".
In one sentence: What visual element in this image represents the idea that an observer's perspective or inner model changes what they perceive, or that the same scene can be understood in two different ways?",a mirror with two different reflections,False,,a mirror with two different reflections,מראה עם שתי השתקפויות שונות.,"כשאני מבין את המציאות בצורה מסוימת אני רואה את הדברים בהתאם. אם אני מבין כימיה או חומרים(על פי התמונה 1) אז אני בעצם רואה את הדברים בצורה אחרת, עם המשמעות שלהם ודברים עמוקים יותר שאחרים לא רואים.",0.5504981875419617,55.05,multilingual semantic embedding cosine similarity,"When I understand reality in a certain way I see things accordingly. If I understand chemistry or materials (by image 1) then I actually see things in a different way, with their meaning and deeper things that others don't.",0.2705487012863159,27.05,0.2763381600379944,27.63,0.8375,0.8234,0.8304,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:18:19
7_1_57,7,1,57,dataset/images/7_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""    הדרך שבה אני מבין את המציאות משפיעה על מה שאני רואה   ""","Explain why you chose this image as reflecting the sentence ""The way I understand reality affects what I see""",mental_models,0.9998,"In systems thinking, our mental model of the world shapes what we notice and how we interpret it. The concept here is: ""The way I understand reality affects what I see"".
In one sentence: What visual element in this image represents the idea that an observer's perspective or inner model changes what they perceive, or that the same scene can be understood in two different ways?",a mirror with two different reflections,False,,a mirror with two different reflections,מראה עם שתי השתקפויות שונות.,רואה את עצמו במקום שהוא חולם,0.3614870011806488,36.15,multilingual semantic embedding cosine similarity,He sees himself where he dreams.,0.22310024499893188,22.31,0.20029997825622559,20.03,0.8485,0.8556,0.8521,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:18:27
7_1_59,7,1,59,dataset/images/7_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""    הדרך שבה אני מבין את המציאות משפיעה על מה שאני רואה   ""","Explain why you chose this image as reflecting the sentence ""The way I understand reality affects what I see""",mental_models,0.9998,"In systems thinking, our mental model of the world shapes what we notice and how we interpret it. The concept here is: ""The way I understand reality affects what I see"".
In one sentence: What visual element in this image represents the idea that an observer's perspective or inner model changes what they perceive, or that the same scene can be understood in two different ways?",a mirror with two different reflections,False,,a mirror with two different reflections,מראה עם שתי השתקפויות שונות.,בחרתי בתמונה של האדם שמביט בבואתו במראה משום שמה שהאדם רואה במראה זה לא מה שאנחנו רואים מהצד. הדרך שבה הוא רואה את עצמו זה מה שמשנה.,0.5583134293556213,55.83,multilingual semantic embedding cosine similarity,I chose the picture of the person looking at his image in the mirror because what the person sees in the mirror is not what we see on the side. The way he sees himself is what matters.,0.25690948963165283,25.69,0.5160634517669678,51.61,0.8638,0.8382,0.8508,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:18:33
7_1_60,7,1,60,dataset/images/7_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""    הדרך שבה אני מבין את המציאות משפיעה על מה שאני רואה   ""","Explain why you chose this image as reflecting the sentence ""The way I understand reality affects what I see""",mental_models,0.9998,"In systems thinking, our mental model of the world shapes what we notice and how we interpret it. The concept here is: ""The way I understand reality affects what I see"".
In one sentence: What visual element in this image represents the idea that an observer's perspective or inner model changes what they perceive, or that the same scene can be understood in two different ways?",a mirror with two different reflections,False,,a mirror with two different reflections,מראה עם שתי השתקפויות שונות.,בתמונה נראה אדם שהמראה לא מציגה את מה שהוא לובש,0.40626242756843567,40.63,multilingual semantic embedding cosine similarity,"In the picture, a man looks like the mirror doesn't show what he's wearing.",0.25264567136764526,25.26,0.5320121049880981,53.2,0.8833,0.8711,0.8772,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:18:40
7_1_61,7,1,61,dataset/images/7_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""    הדרך שבה אני מבין את המציאות משפיעה על מה שאני רואה   ""","Explain why you chose this image as reflecting the sentence ""The way I understand reality affects what I see""",mental_models,0.9998,"In systems thinking, our mental model of the world shapes what we notice and how we interpret it. The concept here is: ""The way I understand reality affects what I see"".
In one sentence: What visual element in this image represents the idea that an observer's perspective or inner model changes what they perceive, or that the same scene can be understood in two different ways?",a mirror with two different reflections,False,,a mirror with two different reflections,מראה עם שתי השתקפויות שונות.,יושב על אותו משפט: ״מחשבה מייצרת מציאות״,0.43195074796676636,43.2,multilingual semantic embedding cosine similarity,"Sitting on the same sentence: ""Thought produces reality""",0.1653704047203064,16.54,0.20036479830741882,20.04,0.8412,0.841,0.8411,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:18:46
7_1_62,7,1,62,dataset/images/7_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""    הדרך שבה אני מבין את המציאות משפיעה על מה שאני רואה   ""","Explain why you chose this image as reflecting the sentence ""The way I understand reality affects what I see""",mental_models,0.9998,"In systems thinking, our mental model of the world shapes what we notice and how we interpret it. The concept here is: ""The way I understand reality affects what I see"".
In one sentence: What visual element in this image represents the idea that an observer's perspective or inner model changes what they perceive, or that the same scene can be understood in two different ways?",a mirror with two different reflections,False,,a mirror with two different reflections,מראה עם שתי השתקפויות שונות.,לא בוחר בשום תמונה כאן.,0.4597545862197876,45.98,multilingual semantic embedding cosine similarity,Don't choose any picture here.,0.1760982871055603,17.61,0.20649853348731995,20.65,0.829,0.8551,0.8418,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:18:52
7_1_8,7,1,8,dataset/images/7_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""    הדרך שבה אני מבין את המציאות משפיעה על מה שאני רואה   ""","Explain why you chose this image as reflecting the sentence ""The way I understand reality affects what I see""",mental_models,0.9998,"In systems thinking, our mental model of the world shapes what we notice and how we interpret it. The concept here is: ""The way I understand reality affects what I see"".
In one sentence: What visual element in this image represents the idea that an observer's perspective or inner model changes what they perceive, or that the same scene can be understood in two different ways?",a mirror with two different reflections,False,,a mirror with two different reflections,מראה עם שתי השתקפויות שונות.,ניתן לראות שמה שאני מבין זה מה שאני רואה,0.48319393396377563,48.32,multilingual semantic embedding cosine similarity,You can see that what I understand is what I see.,0.19931063055992126,19.93,0.17764058709144592,17.76,0.8349,0.8377,0.8363,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:18:58
8_1_15,8,1,15,dataset/images/8_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""    כשאני מנסה להבין את מה שקורה לפעמים אני רואה את הדברים אחרת   ""","Explain why you chose this image as reflecting the sentence ""When I try to understand what is happening sometimes I see things differently""",mental_models,0.9998,"In systems thinking, our mental model of the world shapes what we notice and how we interpret it. The concept here is: ""When I try to understand what is happening sometimes I see things differently"".
In one sentence: What visual element in this image represents the idea that an observer's perspective or inner model changes what they perceive, or that the same scene can be understood in two different ways?","fog - wikipedia, the free encyclopedia",False,,"fog - wikipedia, the free encyclopedia","ערפל - ויקיפדיה, האנציקלופדיה החופשית",לפעמים אתה יכול לראות דרך ארוכה למרות שבפועל היא קצרה,0.25968360900878906,25.97,multilingual semantic embedding cosine similarity,Sometimes you can see a long way though in practice it is short,0.08364620059728622,8.36,0.10517885535955429,10.52,0.8269,0.8379,0.8323,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:19:04
8_1_23,8,1,23,dataset/images/8_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""    כשאני מנסה להבין את מה שקורה לפעמים אני רואה את הדברים אחרת   ""","Explain why you chose this image as reflecting the sentence ""When I try to understand what is happening sometimes I see things differently""",mental_models,0.9998,"In systems thinking, our mental model of the world shapes what we notice and how we interpret it. The concept here is: ""When I try to understand what is happening sometimes I see things differently"".
In one sentence: What visual element in this image represents the idea that an observer's perspective or inner model changes what they perceive, or that the same scene can be understood in two different ways?","fog - wikipedia, the free encyclopedia",False,,"fog - wikipedia, the free encyclopedia","ערפל - ויקיפדיה, האנציקלופדיה החופשית",לפעמים הדרך נראת לא ברורה אבל אם נשנה את נקודת המבט שלנו דברים יראו אחרת כמו השביל בתמונה,0.3450610041618347,34.51,multilingual semantic embedding cosine similarity,Sometimes the path seems unclear but if we change our perspective things will look different like the path in the picture,0.09396854043006897,9.4,0.2623206377029419,26.23,0.8349,0.8453,0.8401,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:19:10
8_1_27,8,1,27,dataset/images/8_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""    כשאני מנסה להבין את מה שקורה לפעמים אני רואה את הדברים אחרת   ""","Explain why you chose this image as reflecting the sentence ""When I try to understand what is happening sometimes I see things differently""",mental_models,0.9998,"In systems thinking, our mental model of the world shapes what we notice and how we interpret it. The concept here is: ""When I try to understand what is happening sometimes I see things differently"".
In one sentence: What visual element in this image represents the idea that an observer's perspective or inner model changes what they perceive, or that the same scene can be understood in two different ways?","fog - wikipedia, the free encyclopedia",False,,"fog - wikipedia, the free encyclopedia","ערפל - ויקיפדיה, האנציקלופדיה החופשית",מצד אחד אני רואה יער יפה ומצד שני ערפל מפחיד,0.5564520955085754,55.65,multilingual semantic embedding cosine similarity,On the one hand I see a beautiful forest and on the other a frightening mist,0.16023743152618408,16.02,0.4584050178527832,45.84,0.8328,0.8431,0.8379,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:19:18
8_1_44,8,1,44,dataset/images/8_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""    כשאני מנסה להבין את מה שקורה לפעמים אני רואה את הדברים אחרת   ""","Explain why you chose this image as reflecting the sentence ""When I try to understand what is happening sometimes I see things differently""",mental_models,0.9998,"In systems thinking, our mental model of the world shapes what we notice and how we interpret it. The concept here is: ""When I try to understand what is happening sometimes I see things differently"".
In one sentence: What visual element in this image represents the idea that an observer's perspective or inner model changes what they perceive, or that the same scene can be understood in two different ways?","fog - wikipedia, the free encyclopedia",False,,"fog - wikipedia, the free encyclopedia","ערפל - ויקיפדיה, האנציקלופדיה החופשית",לפעמים החשיבת יתר שלנו על דברים גורמת לנו לראות דברים לא בצורה הראשונה שראינו אותם.,0.22778531908988953,22.78,multilingual semantic embedding cosine similarity,Sometimes our overthinking about things makes us see things not in the first way we saw them.,0.05872057005763054,5.87,0.12837299704551697,12.84,0.8233,0.8624,0.8424,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:19:25
8_2_19,8,2,19,dataset/images/8_2.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""    כשאני מנסה להבין את מה שקורה לפעמים אני רואה את הדברים אחרת   ""","Explain why you chose this image as reflecting the sentence ""When I try to understand what is happening sometimes I see things differently""",mental_models,0.9998,"In systems thinking, our mental model of the world shapes what we notice and how we interpret it. The concept here is: ""When I try to understand what is happening sometimes I see things differently"".
In one sentence: What visual element in this image represents the idea that an observer's perspective or inner model changes what they perceive, or that the same scene can be understood in two different ways?",spider webs - two different views,False,,spider webs - two different views,קורי עכביש - שתי דעות שונות,"לפעמיים מה שרואים מכאן לא רואים משם ולכן, צריך תמיד להסתכל על תמונה רחבה.",0.3848212957382202,38.48,multilingual semantic embedding cosine similarity,"Sometimes what you see from here is not visible from there and therefore, you should always look at a wide picture.",0.06957477331161499,6.96,0.3474486172199249,34.74,0.8384,0.8363,0.8373,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:19:33
8_2_41,8,2,41,dataset/images/8_2.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""    כשאני מנסה להבין את מה שקורה לפעמים אני רואה את הדברים אחרת   ""","Explain why you chose this image as reflecting the sentence ""When I try to understand what is happening sometimes I see things differently""",mental_models,0.9998,"In systems thinking, our mental model of the world shapes what we notice and how we interpret it. The concept here is: ""When I try to understand what is happening sometimes I see things differently"".
In one sentence: What visual element in this image represents the idea that an observer's perspective or inner model changes what they perceive, or that the same scene can be understood in two different ways?",spider webs - two different views,False,,spider webs - two different views,קורי עכביש - שתי דעות שונות,רואים את התמונה הגדולה והקשרים של הדברים,0.4547450542449951,45.47,multilingual semantic embedding cosine similarity,You see the big picture and the connections of things.,0.10657388716936111,10.66,0.32566022872924805,32.57,0.838,0.8615,0.8496,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:19:40
8_2_46,8,2,46,dataset/images/8_2.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""    כשאני מנסה להבין את מה שקורה לפעמים אני רואה את הדברים אחרת   ""","Explain why you chose this image as reflecting the sentence ""When I try to understand what is happening sometimes I see things differently""",mental_models,0.9998,"In systems thinking, our mental model of the world shapes what we notice and how we interpret it. The concept here is: ""When I try to understand what is happening sometimes I see things differently"".
In one sentence: What visual element in this image represents the idea that an observer's perspective or inner model changes what they perceive, or that the same scene can be understood in two different ways?",spider webs - two different views,False,,spider webs - two different views,קורי עכביש - שתי דעות שונות,נראה כמו תמונה שאומרת שלפעמים אנו מקשים על המציאות יותר ממה שהיא ורואים אותה כך אחרת מתוך זה שאנו חושבים יתר על המידה. כמו בתמונה הופכים קור בודד לרשת קורים גדולה ומאיימת.,0.3437544107437134,34.38,multilingual semantic embedding cosine similarity,"It seems like an image that says that sometimes we make reality more difficult than it is and see it that way differently from overthinking it, like in the picture turning a single cold into a big, threatening web.",0.1496003270149231,14.96,0.3308299779891968,33.08,0.8412,0.8068,0.8237,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:19:46
9_1_23,9,1,23,dataset/images/9_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""  האדם משפיע על העולם סביבו   ""","Explain why you chose this image as reflecting the sentence ""Man affects the world around him""",human_agency,1.0,"In systems thinking, every human action ripples through the system and creates change beyond its immediate target.
In one sentence: What action does the person or people in this image take, and what broader effect on the surrounding world does it cause or symbolize?",a hand holding a globe vector | price 1 credit usd $1,False,,a hand holding a globe vector | price 1 credit usd $1,"יד שמחזיקה וקטור גלובוס, מחיר 1 הוא 1 דולר.",כדור הארץ נמצא תחת האחריות של בני אדם בתמונה יד אנושית מחזיקה את כדור הארץ,0.3525417447090149,35.25,multilingual semantic embedding cosine similarity,The Earth is under the responsibility of humans in the image A human hand holds the Earth,0.2039690911769867,20.4,0.34201276302337646,34.2,0.805,0.857,0.8302,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:19:54
9_1_24,9,1,24,dataset/images/9_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""  האדם משפיע על העולם סביבו   ""","Explain why you chose this image as reflecting the sentence ""Man affects the world around him""",human_agency,1.0,"In systems thinking, every human action ripples through the system and creates change beyond its immediate target.
In one sentence: What action does the person or people in this image take, and what broader effect on the surrounding world does it cause or symbolize?",a hand holding a globe vector | price 1 credit usd $1,False,,a hand holding a globe vector | price 1 credit usd $1,"יד שמחזיקה וקטור גלובוס, מחיר 1 הוא 1 דולר.",כדור הארץ בכף היד של האדם,0.39388710260391235,39.39,multilingual semantic embedding cosine similarity,The Earth in Man's Palm,0.1785852313041687,17.86,0.2874024510383606,28.74,0.7823,0.8369,0.8087,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:20:00
9_1_27,9,1,27,dataset/images/9_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""  האדם משפיע על העולם סביבו   ""","Explain why you chose this image as reflecting the sentence ""Man affects the world around him""",human_agency,1.0,"In systems thinking, every human action ripples through the system and creates change beyond its immediate target.
In one sentence: What action does the person or people in this image take, and what broader effect on the surrounding world does it cause or symbolize?",a hand holding a globe vector | price 1 credit usd $1,False,,a hand holding a globe vector | price 1 credit usd $1,"יד שמחזיקה וקטור גלובוס, מחיר 1 הוא 1 דולר.",היד שמחזיקה את העולם שאנו הם שמשפיעים על הסביבה,0.3031548857688904,30.32,multilingual semantic embedding cosine similarity,The hand that holds the world that we are influencing the environment,0.3436475396156311,34.36,0.2974597215652466,29.75,0.7934,0.8456,0.8187,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:20:06
9_1_49,9,1,49,dataset/images/9_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""  האדם משפיע על העולם סביבו   ""","Explain why you chose this image as reflecting the sentence ""Man affects the world around him""",human_agency,1.0,"In systems thinking, every human action ripples through the system and creates change beyond its immediate target.
In one sentence: What action does the person or people in this image take, and what broader effect on the surrounding world does it cause or symbolize?",a hand holding a globe vector | price 1 credit usd $1,False,,a hand holding a globe vector | price 1 credit usd $1,"יד שמחזיקה וקטור גלובוס, מחיר 1 הוא 1 דולר.",יד אנושית מסביב לכדור הארץ,0.36032575368881226,36.03,multilingual semantic embedding cosine similarity,A human hand around the Earth,0.2483808547258377,24.84,0.40803802013397217,40.8,0.8005,0.8872,0.8416,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:20:13
9_2_11,9,2,11,dataset/images/9_2.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""  האדם משפיע על העולם סביבו   ""","Explain why you chose this image as reflecting the sentence ""Man affects the world around him""",human_agency,1.0,"In systems thinking, every human action ripples through the system and creates change beyond its immediate target.
In one sentence: What action does the person or people in this image take, and what broader effect on the surrounding world does it cause or symbolize?",planting a tree in the park with friends,False,,planting a tree in the park with friends,שותלת עץ בפארק עם חברים,"עושה משהו לטובה הסביבה, מלמד את הבן שלו והם נהנים מזה",0.5348475575447083,53.48,multilingual semantic embedding cosine similarity,"Doing something for the good of the environment, teaching his son and they enjoy it",0.3233683109283447,32.34,0.43672049045562744,43.67,0.8921,0.8704,0.8811,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:20:19
9_2_14,9,2,14,dataset/images/9_2.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""  האדם משפיע על העולם סביבו   ""","Explain why you chose this image as reflecting the sentence ""Man affects the world around him""",human_agency,1.0,"In systems thinking, every human action ripples through the system and creates change beyond its immediate target.
In one sentence: What action does the person or people in this image take, and what broader effect on the surrounding world does it cause or symbolize?",planting a tree in the park with friends,False,,planting a tree in the park with friends,שותלת עץ בפארק עם חברים,כפי שתתנהג לסביבה זה יחזור אלייך,0.3110075294971466,31.1,multilingual semantic embedding cosine similarity,"As you behave in the environment, it will come back to you.",0.19433680176734924,19.43,0.14336320757865906,14.34,0.8746,0.8666,0.8706,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:20:25
9_2_15,9,2,15,dataset/images/9_2.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""  האדם משפיע על העולם סביבו   ""","Explain why you chose this image as reflecting the sentence ""Man affects the world around him""",human_agency,1.0,"In systems thinking, every human action ripples through the system and creates change beyond its immediate target.
In one sentence: What action does the person or people in this image take, and what broader effect on the surrounding world does it cause or symbolize?",planting a tree in the park with friends,False,,planting a tree in the park with friends,שותלת עץ בפארק עם חברים,הוא עוזר לארץ להיות יפה,0.39970582723617554,39.97,multilingual semantic embedding cosine similarity,It helps the country to be beautiful.,0.230181023478508,23.02,0.24807226657867432,24.81,0.8748,0.8945,0.8846,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:20:31
9_2_19,9,2,19,dataset/images/9_2.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""  האדם משפיע על העולם סביבו   ""","Explain why you chose this image as reflecting the sentence ""Man affects the world around him""",human_agency,1.0,"In systems thinking, every human action ripples through the system and creates change beyond its immediate target.
In one sentence: What action does the person or people in this image take, and what broader effect on the surrounding world does it cause or symbolize?",planting a tree in the park with friends,False,,planting a tree in the park with friends,שותלת עץ בפארק עם חברים,העולם יראה כמו שהוא נראה בעקבות האנשים שסביבו. נעשה טוב יהיה טוב ולהיפך.,0.3323743939399719,33.24,multilingual semantic embedding cosine similarity,"The world will look like it does following the people around it, done well will be good and vice versa.",0.06647008657455444,6.65,0.06309187412261963,6.31,0.8566,0.8066,0.8309,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:20:36
